file_name,MMSI,timestamp,lat,lon,az_deg,el_deg,range_m
ONMS_GR01_7405_20230327_221554_20230328_015014_16k.flac,367570660,2023-03-27 23:54:50,31.41133,-80.89897,333.75921180440633,0.5823072060486227,1843.2421744997362
ONMS_GR01_7405_20230327_221554_20230328_015014_16k.flac,367570660,2023-03-27 23:54:55,31.411499301680323,-80.898903565827,334.19010126182724,0.5777614036895934,1857.3367272923665
ONMS_GR01_7405_20230327_221554_20230328_015014_16k.flac,367570660,2023-03-27 23:55:00,31.41166860332171,-80.89883713141539,334.61447603435386,0.5732504955314534,1871.5347401441322
ONMS_GR01_7405_20230509_221558_20230510_014858_16k.flac,338393734,2023-05-09 06:30:56,31.4115,-80.90771,315.45081933098385,0.453391565598847,2346.4560217983794
ONMS_GR01_7405_20230509_221558_20230510_014858_16k.flac,338393734,2023-05-09 06:31:01,31.411639193494047,-80.90770971673392,315.7144716649348,0.4511764931115118,2357.458517052451
ONMS_GR01_7405_20230509_221558_20230510_014858_16k.flac,338393734,2023-05-09 06:31:06,31.41177838698508,-80.907709433467,315.9756688178066,0.44897171928763613,2368.510466578091
ONMS_GR01_7405_20230421_101556_20230421_134336_16k.flac,235008720,2023-04-22 09:19:18,31.38065,-80.89735,200.71151899886544,0.5739227054494787,1869.3976105765094
ONMS_GR01_7405_20230421_101556_20230421_134336_16k.flac,235008720,2023-04-22 09:19:23,31.380809868535465,-80.89734056018992,200.8794062244294,0.5793082768949683,1852.5085216927287
ONMS_GR01_7405_20230421_101556_20230421_134336_16k.flac,235008720,2023-04-22 09:19:28,31.38096973706623,-80.89733112034787,201.05038165600882,0.5847862433062396,1835.6356455294201
ONMS_GR01_7405_20230303_021552_20230303_055012_16k.flac,368256560,2023-03-02 03:11:57,31.3815,-80.89339,189.755357534681,0.6409565177422828,1678.644979209924
ONMS_GR01_7405_20230303_021552_20230303_055012_16k.flac,368256560,2023-03-02 03:12:02,31.38137014169917,-80.89347390310417,189.93888408890143,0.6349338332813962,1694.1948093769795
ONMS_GR01_7405_20230303_021552_20230303_055012_16k.flac,368256560,2023-03-02 03:12:07,31.381240283340826,-80.89355780597748,190.11907013130184,0.6290129933244523,1709.761721688902
ONMS_GR01_7405_20230122_181549_20230122_220759_16k.flac,338305000,2023-01-23 15:18:15,31.38,-80.89919,204.6681510843633,0.5343491745469988,2003.4681658414431
ONMS_GR01_7405_20230122_181549_20230122_220759_16k.flac,338305000,2023-01-23 15:18:20,31.380222481757695,-80.89917822409122,204.93649454185862,0.5407247320490182,1980.6059992066255
ONMS_GR01_7405_20230122_181549_20230122_220759_16k.flac,338305000,2023-01-23 15:18:25,31.380444963506587,-80.89916644812692,205.21109972029933,0.5472339592982802,1957.7883114001572
ONMS_GR01_7405_20230418_101556_20230418_131506_16k.flac,367656850,2023-04-19 12:33:02,31.38066,-80.893,188.0558572583001,0.6088637051275553,1764.9204814304344
ONMS_GR01_7405_20230418_101556_20230418_131506_16k.flac,367656850,2023-04-19 12:33:07,31.381103266886612,-80.89242817883957,186.48111334817202,0.6291919926512027,1709.2851518755222
