file_name,MMSI,timestamp,lat,lon,az_deg,el_deg,range_m
ONMS_MB01_7361_20230522_143805_20230522_170005_16k.flac,367439280,5/22/2023 18:44,36.8046,-121.9553,69.38329194328189,3.2854098605008204,1957.7926999864374
ONMS_MB01_7361_20230522_143805_20230522_170005_16k.flac,367439280,5/22/2023 18:44,36.80449126744633,-121.95559,69.44838576456995,3.3341135823947026,1929.374261185072
ONMS_MB01_7361_20230522_143805_20230522_170005_16k.flac,367439280,5/22/2023 18:44,36.80438253418369,-121.9558799,69.51543243346394,3.3842650645239085,1900.9598067886627
ONMS_MB01_7361_20230207_195852_20230208_014812_16k.flac,367529450,2/8/2023 12:24,36.80073,-121.99546,278.38925147233357,3.621700690916484,1777.0514615995103
ONMS_MB01_7361_20230207_195852_20230208_014812_16k.flac,367529450,2/8/2023 12:24,36.80067891714209,-121.9951612,278.3327292598936,3.6782242922877613,1749.8969252861639
ONMS_MB01_7361_20230207_195852_20230208_014812_16k.flac,367529450,2/8/2023 12:24,36.80062783353288,-121.9948623,278.2744178014839,3.736522064600318,1722.7458876180933
ONMS_MB01_7361_20230522_143805_20230522_155055_16k.flac,367439280,5/22/2023 18:44,36.8046,-121.9553,69.38329194328189,3.2854098605008204,1957.7926999864374
ONMS_MB01_7361_20230522_143805_20230522_155055_16k.flac,367439280,5/22/2023 18:44,36.80449126744633,-121.95559,69.44838576456995,3.3341135823947026,1929.374261185072
ONMS_MB01_7361_20230522_143805_20230522_155055_16k.flac,367439280,5/22/2023 18:44,36.80438253418369,-121.9558799,69.51543243346394,3.3842650645239085,1900.9598067886627
ONMS_MB01_7361_20230721_142616_20230721_195156_16k.flac,368247080,7/21/2023 19:15,36.7871,-121.95959,130.9122983,3.354191551321037,1917.8909036719142
ONMS_MB01_7361_20230721_142616_20230721_195156_16k.flac,368247080,7/21/2023 19:15,36.78709669,-121.9592529,130.33764418037504,3.3141299575169936,1940.927854902331
ONMS_MB01_7361_20230721_142616_20230721_195156_16k.flac,368247080,7/21/2023 19:15,36.787093371825854,-121.9589157,129.7765713,3.2746869205764404,1964.155732218267
ONMS_MB01_7361_20230617_143254_20230617_181634_16k.flac,368247080,6/17/2023 14:03,36.80289,-121.99002,291.4410564986879,4.7111009965615995,1367.9798355486444
