file_name,MMSI,timestamp,lat,lon,az_deg,el_deg,range_m
ONMS_HI01_8021_20240105_055641_20240105_115111_16k.flac,366339000,2024-01-05 11:50:07,20.82408,-156.64159,35.71618108964814,1.3588127924717488,2447.0922416760072
ONMS_HI01_8021_20240105_055641_20240105_115111_16k.flac,366339000,2024-01-05 11:50:12,20.824079999999995,-156.64159,35.71618108965409,1.358812792468073,2447.0922416756503
ONMS_HI01_8021_20240105_055641_20240105_115111_16k.flac,366339000,2024-01-05 11:50:17,20.824079999999995,-156.64159,35.71618108965409,1.358812792468073,2447.0922416756503
ONMS_HI01_8021_20240413_193018_20240414_000058_16k.flac,368257060,2024-04-13 21:19:18,20.81917,-156.64831,26.798177491470724,2.065683543936142,1617.2584414591217
ONMS_HI01_8021_20240413_193018_20240414_000058_16k.flac,368257060,2024-04-13 21:19:23,20.819409382215635,-156.64853684520963,25.636858857983732,2.048662342977786,1630.5936147413056
ONMS_HI01_8021_20240413_193018_20240414_000058_16k.flac,368257060,2024-04-13 21:19:28,20.819648764124473,-156.6487636911358,24.494865374571653,2.0310970554785843,1644.5869406876288
ONMS_HI01_8021_20240102_115653_20240102_172403_16k.flac,367056982,2024-01-03 06:05:43,20.78945,-156.6729,224.74566131306997,1.2764593795618497,2602.1988041922195
ONMS_HI01_8021_20240102_115653_20240102_172403_16k.flac,367056982,2024-01-03 06:05:48,20.78934619822822,-156.6727184559637,224.27088701730918,1.278987196303274,2597.147929813403
ONMS_HI01_8021_20240102_115653_20240102_172403_16k.flac,367056982,2024-01-03 06:05:53,20.789242396263187,-156.67253691217564,223.79429439598488,1.28143469623736,2592.2759881001516
ONMS_HI01_8021_20240508_132826_20240508_191636_16k.flac,366339000,2024-05-07 21:08:09,20.78937,-156.64408,147.79935478106836,1.51737942041138,2194.8940827943056
ONMS_HI01_8021_20240508_132826_20240508_191636_16k.flac,366339000,2024-05-07 21:08:14,20.78932688327543,-156.64429757032758,148.36840539522194,1.5229465903281,2186.97448006975
ONMS_HI01_8021_20240508_132826_20240508_191636_16k.flac,366339000,2024-05-07 21:08:19,20.789283766274878,-156.64451514053155,148.94153830139985,1.528399688526516,2179.2720232980278
ONMS_HI01_8021_20240214_055334_20240214_101824_16k.flac,368520000,2024-02-14 04:13:01,20.82203,-156.65057,15.666645376678376,1.8255847314221005,1828.0703726931504
ONMS_HI01_8021_20240214_055334_20240214_101824_16k.flac,368520000,2024-02-14 04:13:06,20.822155489302133,-156.65068002589314,15.205790131590131,1.8152217762164675,1838.4086734369537
ONMS_HI01_8021_20240214_055334_20240214_101824_16k.flac,368520000,2024-02-14 04:13:11,20.822280978531815,-156.6507900519685,14.750123451062663,1.8048584074368321,1848.8645181747145
ONMS_HI01_8021_20231221_175750_20231221_233220_16k.flac,366339000,2023-12-21 15:11:42,20.82343,-156.64157,36.76418640245678,1.3916238897385884,2390.2985005107075
ONMS_HI01_8021_20231221_175750_20231221_233220_16k.flac,366339000,2023-12-21 15:11:47,20.823443934280707,-156.6415704139827,36.74122824373913,1.3909088130490788,2391.5083410492393
ONMS_HI01_8021_20231221_175750_20231221_233220_16k.flac,366339000,2023-12-21 15:11:52,20.82345786856139,-156.64157082796547,36.71829331945588,1.390194227746948,2392.7185653090028
ONMS_HI01_8021_20240109_055623_20240109_072637_16k.flac,338627000,2024-01-09 07:26:20,20.80302,-156.673,259.37971334075723,1.7798479214131595,1874.6398272915083
ONMS_HI01_8021_20240109_055623_20240109_072637_16k.flac,338627000,2024-01-09 07:26:25,20.802886606839472,-156.67286955277544,258.8563290083597,1.7900106827697244,1864.0987302731576
ONMS_HI01_8021_20240109_055623_20240109_072637_16k.flac,338627000,2024-01-09 07:26:30,20.802753213577684,-156.6727391057803,258.32703062004845,1.800134401136517,1853.7148475990873
ONMS_HI01_8021_20240206_175407_20240206_221607_16k.flac,338627000,2024-02-07 01:13:39,20.78961,-156.66314,204.01084916103267,1.6635079632830339,2004.2959000916876
ONMS_HI01_8021_20240206_175407_20240206_221607_16k.flac,338627000,2024-02-07 01:13:44,20.789758973585617,-156.66329952570155,204.63924705963387,1.6704059060975085,1996.1104651159326
ONMS_HI01_8021_20240206_175407_20240206_221607_16k.flac,338627000,2024-02-07 01:13:49,20.789907947020392,-156.6634590517162,205.27274743498123,1.677154061141074,1988.1669212725749
ONMS_HI01_8021_20240214_055334_20240214_110214_16k.flac,368520000,2024-02-14 04:13:01,20.82203,-156.65057,15.666645376678376,1.8255847314221005,1828.0703726931504
ONMS_HI01_8021_20240214_055334_20240214_110214_16k.flac,368520000,2024-02-14 04:13:06,20.822155489302133,-156.65068002589314,15.205790131590131,1.8152217762164675,1838.4086734369537
ONMS_HI01_8021_20240214_055334_20240214_110214_16k.flac,368520000,2024-02-14 04:13:11,20.822280978531815,-156.6507900519685,14.750123451062663,1.8048584074368321,1848.8645181747145
ONMS_HI01_8021_20240508_132826_20240508_190726_16k.flac,366339000,2024-05-07 21:08:09,20.78937,-156.64408,147.79935478106836,1.51737942041138,2194.8940827943056
ONMS_HI01_8021_20240508_132826_20240508_190726_16k.flac,366339000,2024-05-07 21:08:14,20.78932688327543,-156.64429757032758,148.36840539522194,1.5229465903281,2186.97448006975
ONMS_HI01_8021_20240508_132826_20240508_190726_16k.flac,366339000,2024-05-07 21:08:19,20.789283766274878,-156.64451514053155,148.94153830139985,1.528399688526516,2179.2720232980278
ONMS_HI01_8021_20240427_072923_20240427_122613_16k.flac,369493719,2024-04-27 19:33:38,20.80945,-156.63913,77.72278991389392,1.9359603250579287,1724.7739947310881
ONMS_HI01_8021_20240427_072923_20240427_122613_16k.flac,369493719,2024-04-27 19:33:43,20.80955435571146,-156.63930830452708,77.21177208849076,1.953783448604822,1709.169041805603
ONMS_HI01_8021_20240427_072923_20240427_122613_16k.flac,369493719,2024-04-27 19:33:48,20.809658711236292,-156.63948660929955,76.69136814832416,1.971771405028584,1693.7025544190344
ONMS_HI01_8021_20240214_235331_20240215_021741_16k.flac,368520000,2024-02-15 02:17:35,20.79912,-156.64122,117.91437065670453,2.010817614606136,1661.0657882506682
