MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
241607000,2019-05-31T17:35:58,27.81130,-89.26170,12.5,284.9,285.0,,,,,0,,,,,A
241607000,2019-05-31T17:41:58,27.81681,-89.28454,12.6,285.1,285.0,,,,,0,,,,,A
311000651,2019-06-23T11:04:31,27.79308,-89.29739,10.5,0.7,0.0,,,,,0,,,,,A
311000651,2019-06-23T11:06:01,27.79741,-89.29735,10.5,0.4,0.0,,,,,0,,,,,A
311000651,2019-06-23T11:07:21,27.80130,-89.29728,10.5,1.2,0.0,,,,,0,,,,,A
311000651,2019-06-23T11:08:31,27.80468,-89.29724,10.5,0.8,0.0,,,,,0,,,,,A
311000651,2019-06-23T11:10:21,27.81002,-89.29713,10.4,1.1,0.0,,,,,0,,,,,A
311000651,2019-06-23T11:11:31,27.81342,-89.29703,10.4,1.2,0.0,,,,,0,,,,,A
311000651,2019-06-23T11:13:01,27.81774,-89.29698,10.4,0.6,0.0,,,,,0,,,,,A
311000651,2019-06-23T11:14:31,27.82215,-89.29688,10.4,1.4,0.0,,,,,0,,,,,A
311000651,2019-06-23T11:15:41,27.82552,-89.29678,10.4,1.7,0.0,,,,,0,,,,,A
354298000,2019-09-27T21:35:05,27.79936,-89.29129,16.5,1.4,7.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
354298000,2019-09-27T21:36:35,27.80626,-89.29116,16.5,0.7,6.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
354298000,2019-09-27T21:37:46,27.81171,-89.29112,16.6,0.4,6.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
354298000,2019-09-27T21:39:05,27.81778,-89.29106,16.6,0.4,6.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
354298000,2019-09-27T21:40:23,27.82377,-89.29100,16.5,1.0,7.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
368015480,2019-10-21T01:50:18,27.79663,-89.26324,13.5,285.9,289.0,,,,,0,,,,,A
368015480,2019-10-21T01:51:29,27.79784,-89.26800,13.5,285.9,289.0,,,,,0,,,,,A
368015480,2019-10-21T01:52:48,27.79925,-89.27336,13.5,286.7,290.0,,,,,0,,,,,A
368015480,2019-10-21T01:53:49,27.80038,-89.27741,13.5,287.3,290.0,,,,,0,,,,,A
368015480,2019-10-21T01:59:08,27.80639,-89.29911,13.5,288.1,291.0,,,,,0,,,,,A
354913000,2019-11-04T08:16:47,27.82422,-89.27421,14.1,167.0,165.0,,,,,0,,,,,A
354913000,2019-11-04T08:19:04,27.81544,-89.27211,14.2,168.1,165.0,,,,,0,,,,,A
354913000,2019-11-04T08:20:28,27.81012,-89.27079,14.1,167.6,164.0,,,,,0,,,,,A
354913000,2019-11-04T08:22:59,27.80042,-89.26837,14.1,168.2,165.0,,,,,0,,,,,A
354298000,2019-11-08T22:20:34,27.79216,-89.27993,15.1,0.0,5.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
354298000,2019-11-08T22:23:52,27.80587,-89.27992,14.8,359.8,4.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
354298000,2019-11-08T22:25:22,27.81190,-89.27998,14.7,359.4,4.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
354298000,2019-11-08T22:26:39,27.81724,-89.28003,14.7,359.4,4.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
354298000,2019-11-08T22:27:45,27.82185,-89.28002,14.8,0.7,5.0,CARNIVAL VALOR,IMO9236389,H3VR,60,0,290,35,8.3,69,A
636019185,2019-11-18T01:58:25,27.82594,-89.29063,12.2,174.4,174.0,,,,,0,,,,,A
636019185,2019-11-18T01:59:36,27.82194,-89.29018,12.2,174.0,174.0,,,,,0,,,,,A
636019185,2019-11-18T02:00:07,27.82025,-89.28998,12.2,174.0,174.0,,,,,0,,,,,A
636019185,2019-11-18T02:01:15,27.81637,-89.28950,12.2,173.6,173.0,,,,,0,,,,,A
636019185,2019-11-18T02:02:45,27.81131,-89.28884,12.2,173.5,174.0,,,,,0,,,,,A
636019185,2019-11-18T02:03:56,27.80732,-89.28835,12.2,173.8,174.0,,,,,0,,,,,A
636019185,2019-11-18T02:05:05,27.80344,-89.28791,12.2,174.4,174.0,,,,,0,,,,,A
636019185,2019-11-18T02:06:45,27.79782,-89.28725,12.2,173.9,173.0,,,,,0,,,,,A
636019185,2019-11-18T02:08:25,27.79221,-89.28655,12.1,173.6,174.0,,,,,0,,,,,A
241650000,2019-12-23T17:29:13,27.79591,-89.29045,10.5,355.0,354.0,,,,,0,,,,,A
241650000,2019-12-23T17:32:12,27.80465,-89.29088,10.5,359.0,354.0,,,,,0,,,,,A
241650000,2019-12-23T17:33:53,27.80969,-89.29131,10.7,355.3,353.0,,,,,0,,,,,A
