MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
431816000,2020-01-04T19:10:21,33.56995,-76.44508,16.4,43.0,43.0,,,,,0,,,,,A
431816000,2020-01-04T19:11:31,33.57367,-76.44040,16.7,45.0,45.0,,,,,0,,,,,A
431816000,2020-01-04T19:12:37,33.57713,-76.43598,16.8,46.0,44.0,,,,,0,,,,,A
431816000,2020-01-04T19:13:55,33.58138,-76.43072,16.5,44.0,43.0,,,,,0,,,,,A
636019356,2020-03-12T22:30:43,33.58642,-76.42907,9.0,219.9,226.0,,,,,0,,,,,A
636019356,2020-03-12T22:31:54,33.58416,-76.43127,8.8,220.1,226.0,,,,,0,,,,,A
636019356,2020-03-12T22:33:03,33.58195,-76.43331,8.6,216.2,225.0,,,,,0,,,,,A
636019356,2020-03-12T22:35:14,33.57791,-76.43695,8.3,216.7,226.0,,,,,0,,,,,A
636019356,2020-03-12T22:36:23,33.57578,-76.43883,8.3,215.0,226.0,,,,,0,,,,,A
636019356,2020-03-12T22:39:03,33.57096,-76.44321,8.1,218.2,227.0,,,,,0,,,,,A
636019356,2020-03-12T22:40:23,33.56868,-76.44548,7.9,220.0,226.0,,,,,0,,,,,A
259895000,2020-04-09T14:18:20,33.58217,-76.47117,18.6,36.1,36.0,TIRRANNA,IMO9377523,LAFU7,70,0,231,32,11.3,70,A
259895000,2020-04-09T14:19:50,33.58850,-76.46567,18.7,36.2,36.0,TIRRANNA,IMO9377523,LAFU7,70,0,231,32,11.3,70,A
259895000,2020-04-09T14:21:32,33.59550,-76.45917,18.8,37.2,37.0,TIRRANNA,IMO9377523,LAFU7,70,0,231,32,11.3,70,A
265012000,2020-04-14T09:01:19,33.57612,-76.46751,14.9,68.0,72.0,,,,,0,,,,,A
265012000,2020-04-14T09:02:20,33.57757,-76.46289,14.7,69.1,71.0,,,,,0,,,,,A
265012000,2020-04-14T09:03:26,33.57918,-76.45769,15.0,70.1,71.0,,,,,0,,,,,A
265012000,2020-04-14T09:04:37,33.58085,-76.45213,15.2,68.7,72.0,,,,,0,,,,,A
265012000,2020-04-14T09:05:49,33.58258,-76.44655,14.7,70.7,72.0,,,,,0,,,,,A
265012000,2020-04-14T09:06:55,33.58414,-76.44144,14.8,69.1,71.0,,,,,0,,,,,A
265012000,2020-04-14T09:07:56,33.58559,-76.43683,14.7,69.7,71.0,,,,,0,,,,,A
265012000,2020-04-14T09:09:02,33.58722,-76.43181,14.6,69.6,73.0,,,,,0,,,,,A
477286300,2020-05-16T02:27:52,33.57000,-76.43816,15.0,57.5,63.0,,,,,0,,,,,A
636019033,2020-06-19T23:01:36,33.59247,-76.44744,12.2,77.1,84.0,,,,,0,,,,,A
636019033,2020-06-19T23:02:37,33.59324,-76.44350,12.2,77.0,84.0,,,,,0,,,,,A
636019033,2020-06-19T23:05:26,33.59543,-76.43234,12.2,77.3,85.0,,,,,0,,,,,A
368086440,2020-06-22T20:34:00,33.59773,-76.46925,11.4,38.9,48.0,EASY WIND,,WDK7650,37,,14,6,,,B
258594000,2020-07-07T22:15:52,33.60008,-76.43193,10.9,257.1,250.0,,,,,0,,,,,A
258594000,2020-07-07T22:17:22,33.59914,-76.43733,10.9,259.4,252.0,,,,,0,,,,,A
258594000,2020-07-07T22:18:32,33.59847,-76.44150,11.0,258.7,252.0,,,,,0,,,,,A
258594000,2020-07-07T22:20:32,33.59728,-76.44870,11.1,258.8,252.0,,,,,0,,,,,A
258594000,2020-07-07T22:22:32,33.59609,-76.45586,11.1,259.0,253.0,,,,,0,,,,,A
258594000,2020-07-07T22:24:42,33.59486,-76.46366,11.1,259.3,253.0,,,,,0,,,,,A
319153100,2020-07-13T01:09:55,33.59463,-76.44206,13.6,47.2,48.0,,,,,0,,,,,A
636019120,2020-07-15T02:04:28,33.60003,-76.43407,10.8,170.3,180.0,,,,,0,,,,,A
636019120,2020-07-15T02:05:38,33.59660,-76.43334,10.8,170.2,180.0,,,,,0,,,,,A
636019120,2020-07-15T02:06:47,33.59320,-76.43264,10.8,170.0,180.0,,,,,0,,,,,A
636019120,2020-07-15T02:07:57,33.58981,-76.43193,10.8,170.5,180.0,,,,,0,,,,,A
636019120,2020-07-15T02:09:06,33.58639,-76.43119,10.8,168.9,180.0,,,,,0,,,,,A
636019120,2020-07-15T02:10:07,33.58340,-76.43063,10.7,172.0,182.0,,,,,0,,,,,A
636019120,2020-07-15T02:11:16,33.58001,-76.43016,10.7,173.6,182.0,,,,,0,,,,,A
636019120,2020-07-15T02:12:36,33.57610,-76.42959,10.6,172.4,182.0,,,,,0,,,,,A
431816000,2020-07-22T14:20:25,33.56878,-76.44723,18.6,44.0,48.0,,,,,0,,,,,A
431816000,2020-07-22T14:21:30,33.57282,-76.44253,18.7,44.0,48.0,,,,,0,,,,,A
431816000,2020-07-22T14:22:42,33.57730,-76.43715,18.8,45.0,50.0,,,,,0,,,,,A
431816000,2020-07-22T14:23:55,33.58170,-76.43175,18.8,45.0,50.0,,,,,0,,,,,A
636018895,2020-07-27T23:27:45,33.60224,-76.43843,10.3,239.1,234.0,,,,,0,,,,,A
636018895,2020-07-27T23:28:55,33.60053,-76.44190,10.3,240.4,234.0,,,,,0,,,,,A
636018895,2020-07-27T23:30:05,33.59885,-76.44528,10.3,239.1,234.0,,,,,0,,,,,A
636018895,2020-07-27T23:31:16,33.59713,-76.44873,10.3,237.7,234.0,,,,,0,,,,,A
636018895,2020-07-27T23:32:25,33.59545,-76.45210,10.2,238.2,234.0,,,,,0,,,,,A
636018895,2020-07-27T23:33:35,33.59378,-76.45550,10.2,237.3,234.0,,,,,0,,,,,A
636018895,2020-07-27T23:34:46,33.59208,-76.45889,10.2,237.6,234.0,,,,,0,,,,,A
636018895,2020-07-27T23:35:56,33.59038,-76.46236,10.2,238.2,234.0,,,,,0,,,,,A
636018895,2020-07-27T23:37:06,33.58869,-76.46577,10.2,239.4,235.0,,,,,0,,,,,A
636018895,2020-07-27T23:38:14,33.58694,-76.46935,10.2,238.8,235.0,,,,,0,,,,,A
215181000,2020-08-07T04:39:40,33.56864,-76.45246,21.8,51.2,52.0,,,,,0,,,,,A
215181000,2020-08-07T04:42:15,33.57856,-76.43775,21.8,51.2,52.0,,,,,0,,,,,A
215181000,2020-08-07T04:43:34,33.58352,-76.43037,21.9,51.2,52.0,,,,,0,,,,,A
431816000,2020-09-18T18:06:22,33.56828,-76.44063,18.2,49.0,52.0,,,,,0,,,,,A
636092848,2020-10-15T00:41:39,33.57242,-76.43206,13.2,233.6,230.0,,,,,0,,,,,A
636092848,2020-10-15T00:43:40,33.56825,-76.43923,13.3,237.4,230.0,,,,,0,,,,,A
353580000,2020-10-21T01:04:50,33.56760,-76.42922,13.9,40.4,43.0,,,,,0,,,,,A
563105500,2020-11-09T18:44:24,33.59873,-76.43765,13.1,235.4,232.0,,,,,0,,,,,A
563105500,2020-11-09T18:53:26,33.58034,-76.47095,13.1,236.7,230.0,,,,,0,,,,,A
338408000,2020-02-04T16:05:32,33.57033,-76.43183,19.9,40.8,43.0,MAERSK CHICAGO,IMO9332975,WMCS,70,0,299,40,14.5,71,A
357507000,2020-08-10T04:00:43,33.58741,-76.47121,11.0,61.3,62.0,SEA WELLINGTON,IMO8921822,3EQQ2,70,0,179,30,11.2,,A
357507000,2020-08-10T04:02:03,33.58946,-76.46697,10.9,59.8,62.0,SEA WELLINGTON,IMO8921822,3EQQ2,70,0,179,30,11.2,,A
357507000,2020-08-10T04:03:13,33.59123,-76.46329,10.9,59.7,61.0,SEA WELLINGTON,IMO8921822,3EQQ2,70,0,179,30,11.2,,A
