MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368109260,2019-10-27T19:05:42,24.48234,-81.68321,20.3,78.1,79.0,TEMPUS FUGIT,,WDL2126,37,,23,7,,,B
368109260,2019-10-27T19:07:11,24.48413,-81.67373,21.1,77.3,78.0,TEMPUS FUGIT,,WDL2126,37,,23,7,,,B
368109260,2019-10-27T19:08:41,24.48603,-81.66424,20.8,76.4,81.0,TEMPUS FUGIT,,WDL2126,37,,23,7,,,B
368109260,2019-10-27T19:10:43,24.48850,-81.65120,21.8,77.5,82.0,TEMPUS FUGIT,,WDL2126,37,,23,7,,,B
338926436,2019-11-02T13:10:06,24.47088,-81.65802,29.8,75.6,79.0,,,,,15,,,,,A
338926436,2019-11-02T13:11:12,24.47294,-81.64968,25.4,75.6,78.0,,,,,15,,,,,A
367368250,2019-11-10T23:10:17,24.48832,-81.65123,16.6,257.0,511.0,,,,,0,,,,,A
367368250,2019-11-10T23:11:29,24.48691,-81.65702,16.8,253.0,511.0,,,,,0,,,,,A
367368250,2019-11-10T23:12:40,24.48558,-81.66275,16.2,265.0,511.0,,,,,0,,,,,A
367368250,2019-11-10T23:14:10,24.48411,-81.67005,16.6,260.0,511.0,,,,,0,,,,,A
367368250,2019-11-10T23:15:22,24.48294,-81.67601,16.4,256.0,511.0,,,,,0,,,,,A
367368250,2019-11-10T23:16:35,24.48288,-81.68177,15.6,303.0,511.0,,,,,0,,,,,A
367368250,2019-11-10T23:17:40,24.48623,-81.68530,14.3,318.0,511.0,,,,,0,,,,,A
227063310,2019-11-11T10:26:12,24.48882,-81.64744,4.3,258.0,511.0,L'ECLECTIK,,FGG9306,36,,12,6,,,B
227063310,2019-11-11T10:27:45,24.48833,-81.64927,3.7,253.9,511.0,L'ECLECTIK,,FGG9306,36,,12,6,,,B
227063310,2019-11-11T10:33:10,24.48675,-81.65538,3.8,247.2,511.0,L'ECLECTIK,,FGG9306,36,,12,6,,,B
227063310,2019-11-11T10:34:11,24.48643,-81.65656,5.0,257.6,511.0,L'ECLECTIK,,FGG9306,36,,12,6,,,B
227063310,2019-11-11T10:40:12,24.48431,-81.66489,4.5,255.4,511.0,L'ECLECTIK,,FGG9306,36,,12,6,,,B
227063310,2019-11-11T10:41:42,24.48384,-81.66663,4.0,250.8,511.0,L'ECLECTIK,,FGG9306,36,,12,6,,,B
227063310,2019-11-11T10:44:41,24.48287,-81.66998,4.1,254.5,511.0,L'ECLECTIK,,FGG9306,36,,12,6,,,B
227063310,2019-11-11T10:47:42,24.48275,-81.67352,4.2,282.8,511.0,L'ECLECTIK,,FGG9306,36,,12,6,,,B
227063310,2019-11-11T10:49:41,24.48353,-81.67625,5.2,290.4,511.0,L'ECLECTIK,,FGG9306,36,,12,6,,,B
368018950,2019-11-12T07:18:19,24.47438,-81.68401,7.2,78.9,511.0,JIMMY & CHARLIE JR.,,WDJ8699,30,,27,8,,,B
368018950,2019-11-12T07:19:50,24.47514,-81.68067,7.7,74.5,511.0,JIMMY & CHARLIE JR.,,WDJ8699,30,,27,8,,,B
368018950,2019-11-12T07:21:48,24.47610,-81.67633,7.6,76.0,511.0,JIMMY & CHARLIE JR.,,WDJ8699,30,,27,8,,,B
368018950,2019-11-12T07:22:49,24.47640,-81.67405,7.5,77.8,511.0,JIMMY & CHARLIE JR.,,WDJ8699,30,,27,8,,,B
368018950,2019-11-12T07:24:18,24.47693,-81.67075,7.6,81.0,511.0,JIMMY & CHARLIE JR.,,WDJ8699,30,,27,8,,,B
368018950,2019-11-12T07:26:18,24.47762,-81.66637,7.1,79.8,511.0,JIMMY & CHARLIE JR.,,WDJ8699,30,,27,8,,,B
368018950,2019-11-12T07:29:19,24.47853,-81.65969,6.9,81.2,511.0,JIMMY & CHARLIE JR.,,WDJ8699,30,,27,8,,,B
368018950,2019-11-12T07:30:49,24.47897,-81.65638,7.0,77.7,511.0,JIMMY & CHARLIE JR.,,WDJ8699,30,,27,8,,,B
368018950,2019-11-12T07:33:48,24.47991,-81.64976,7.2,77.7,511.0,JIMMY & CHARLIE JR.,,WDJ8699,30,,27,8,,,B
368034720,2019-11-13T14:36:14,24.48830,-81.65212,8.1,257.2,511.0,NELLA,,NELLA,36,,14,4,,,B
368034720,2019-11-13T14:39:14,24.48689,-81.65946,8.2,258.1,511.0,NELLA,,NELLA,36,,14,4,,,B
368034720,2019-11-13T14:43:15,24.48496,-81.66940,8.1,257.4,511.0,NELLA,,NELLA,36,,14,4,,,B
