MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367391240,2024-01-18T23:47:18,42.44473,-70.52258,5.4,302.9,511.0,JUSTICE,IMO7947714,WCY9045,30,,31,8,,,B
367391240,2024-01-18T23:49:20,42.44641,-70.52610,5.8,300.5,511.0,JUSTICE,IMO7947714,WCY9045,30,,31,8,,,B
367391240,2024-01-18T23:51:19,42.44811,-70.52963,5.0,302.6,511.0,JUSTICE,IMO7947714,WCY9045,30,,31,8,,,B
367391240,2024-01-18T23:53:49,42.45020,-70.53413,5.3,302.1,511.0,JUSTICE,IMO7947714,WCY9045,30,,31,8,,,B
367391240,2024-01-18T23:55:48,42.45187,-70.53761,5.8,300.5,511.0,JUSTICE,IMO7947714,WCY9045,30,,31,8,,,B
367391240,2024-01-18T23:58:19,42.45392,-70.54203,5.6,298.5,511.0,JUSTICE,IMO7947714,WCY9045,30,,31,8,,,B
367391240,2024-01-18T23:59:49,42.45500,-70.54486,5.6,299.0,511.0,JUSTICE,IMO7947714,WCY9045,30,,31,8,,,B
368068540,2024-02-09T02:26:14,42.41927,-70.56439,6.1,81.8,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
368068540,2024-02-09T02:27:15,42.41959,-70.56194,7.9,83.4,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
368068540,2024-02-09T02:30:15,42.42052,-70.55441,6.1,87.4,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
368068540,2024-02-09T02:31:44,42.42107,-70.55067,6.3,77.1,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
368068540,2024-02-09T02:33:16,42.42155,-70.54680,7.0,78.1,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
368068540,2024-02-09T02:35:15,42.42226,-70.54185,5.6,80.0,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
368068540,2024-02-09T02:36:45,42.42279,-70.53813,7.5,77.8,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
368068540,2024-02-09T02:38:15,42.42330,-70.53428,7.9,74.8,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
368068540,2024-02-09T02:39:44,42.42376,-70.53039,6.7,81.6,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
368068540,2024-02-09T02:41:14,42.42418,-70.52650,6.3,80.9,511.0,OLYMPIA,,WDK5811,30,,23,7,,,B
338219217,2024-04-08T13:54:21,42.43930,-70.55462,13.4,131.8,130.0,MICHAEL CRAVEN,,,37,,0,0,,,B
