MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368311640,2023-07-13T23:13:21,22.28037,-159.58443,7.1,214.8,219.0,,,,37,,0,0,,,B
368311640,2023-07-13T23:14:55,22.27840,-159.58593,7.1,206.7,210.0,,,,37,,0,0,,,B
368311640,2023-07-13T23:16:26,22.27637,-159.58757,7.1,207.2,216.0,,,,37,,0,0,,,B
368311640,2023-07-13T23:17:56,22.27455,-159.58932,5.5,239.1,237.0,,,,37,,0,0,,,B
368311640,2023-07-13T23:19:27,22.27282,-159.59162,7.1,232.8,229.0,,,,37,,0,0,,,B
368311640,2023-07-13T23:23:32,22.26815,-159.59762,5.5,233.3,235.0,,,,37,,0,0,,,B
368311640,2023-07-13T23:24:33,22.26693,-159.59903,7.9,221.8,228.0,,,,37,,0,0,,,B
368311640,2023-07-13T23:25:34,22.26580,-159.60057,8.7,231.3,226.0,,,,37,,0,0,,,B
368311640,2023-07-13T23:27:06,22.26403,-159.60288,8.7,233.7,235.0,,,,37,,0,0,,,B
368311640,2023-07-14T05:47:59,22.24643,-159.57653,5.5,76.0,76.0,,,,37,,0,0,,,B
368311640,2023-07-14T05:52:04,22.24830,-159.57003,6.3,75.9,72.0,,,,37,,0,0,,,B
368311640,2023-07-14T21:20:07,22.25763,-159.57063,4.7,270.0,268.0,,,,37,,0,0,,,B
368311640,2023-07-14T21:21:38,22.25785,-159.57265,5.5,276.7,262.0,,,,37,,0,0,,,B
368311640,2023-07-14T21:26:15,22.25780,-159.57863,4.7,271.9,268.0,,,,37,,0,0,,,B
368311640,2023-07-14T21:27:19,22.25780,-159.58000,3.9,274.0,266.0,,,,37,,0,0,,,B
368311640,2023-07-14T21:30:19,22.25780,-159.58398,4.7,264.5,264.0,,,,37,,0,0,,,B
368311640,2023-07-14T21:43:33,22.25797,-159.60247,6.3,269.8,261.0,,,,37,,0,0,,,B
338348042,2023-07-15T04:06:47,22.25730,-159.56728,4.1,292.6,511.0,SEYA,,,36,,12,4,,,B
338348042,2023-07-15T04:10:45,22.25797,-159.57271,5.8,283.7,511.0,SEYA,,,36,,12,4,,,B
338348042,2023-07-15T04:14:15,22.25844,-159.57755,4.5,279.1,511.0,SEYA,,,36,,12,4,,,B
338348042,2023-07-15T04:17:15,22.25888,-159.58195,4.2,269.9,511.0,SEYA,,,36,,12,4,,,B
338348042,2023-07-15T04:18:46,22.25911,-159.58393,4.2,253.1,511.0,SEYA,,,36,,12,4,,,B
338348042,2023-07-15T04:20:45,22.25923,-159.58669,4.1,279.3,511.0,SEYA,,,36,,12,4,,,B
338348042,2023-07-15T04:23:45,22.25966,-159.59114,5.1,288.3,511.0,SEYA,,,36,,12,4,,,B
338348042,2023-07-15T04:26:15,22.26023,-159.59494,4.8,268.1,511.0,SEYA,,,36,,12,4,,,B
338348042,2023-07-15T04:29:15,22.26053,-159.59932,4.5,255.2,511.0,SEYA,,,36,,12,4,,,B
245968000,2023-10-10T01:53:02,22.25312,-159.57029,14.0,262.3,261.0,VOLENDAM,IMO9156515,PCHM,60,0,237,32,8.1,69,A
245968000,2023-10-10T01:54:05,22.25237,-159.57462,13.9,257.3,255.0,VOLENDAM,IMO9156515,PCHM,60,0,237,32,8.1,69,A
245968000,2023-10-10T01:55:16,22.25108,-159.57936,13.9,251.0,249.0,VOLENDAM,IMO9156515,PCHM,60,0,237,32,8.1,69,A
245968000,2023-10-10T01:56:25,22.24939,-159.58384,14.0,245.2,243.0,VOLENDAM,IMO9156515,PCHM,60,0,237,32,8.1,69,A
245968000,2023-10-10T01:57:35,22.24728,-159.58817,14.1,239.6,237.0,VOLENDAM,IMO9156515,PCHM,60,0,237,32,8.1,69,A
338926426,2023-06-13T23:33:11,22.28110,-159.56779,10.9,263.5,261.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
338926426,2023-06-13T23:34:12,22.28075,-159.57109,10.8,263.7,260.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
338926426,2023-06-13T23:35:21,22.28033,-159.57472,10.8,263.1,260.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
338926426,2023-06-13T23:37:31,22.27955,-159.58180,10.8,263.5,260.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
338926426,2023-06-13T23:38:48,22.27908,-159.58589,10.9,261.2,247.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
338926426,2023-06-13T23:39:51,22.27796,-159.58906,10.8,247.2,241.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
338926426,2023-06-13T23:41:11,22.27638,-159.59286,10.4,245.6,239.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
338926426,2023-06-13T23:42:22,22.27502,-159.59616,10.3,246.7,243.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
338926426,2023-06-13T23:43:31,22.27367,-159.59948,10.3,246.5,243.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
338926426,2023-06-13T23:44:42,22.27233,-159.60284,10.3,247.0,243.0,CG JOSEPH GERCZAK,,NJOG,55,0,46,7,3.0,55,A
366994450,2023-05-13T03:12:09,22.28095,-159.60337,7.7,215.0,210.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-05-13T03:13:18,22.27884,-159.60487,7.9,212.3,209.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-02-18T03:23:33,22.27975,-159.60457,15.7,210.3,208.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-08-30T18:54:14,22.27970,-159.60074,12.1,197.7,195.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-08-30T18:55:25,22.27591,-159.60193,12.2,196.7,195.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-08-30T18:56:35,22.27215,-159.60334,12.3,200.7,200.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-08-30T18:58:04,22.26740,-159.60531,12.4,200.1,198.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-08-16T18:57:39,22.28073,-159.60087,13.2,207.1,207.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-08-16T18:58:40,22.27752,-159.60252,12.5,204.1,203.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-08-16T18:59:58,22.27345,-159.60426,11.6,200.8,200.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-08-16T19:00:28,22.27196,-159.60489,11.4,201.9,201.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-06-10T03:20:20,22.27747,-159.60548,17.9,208.8,206.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-04-22T03:11:34,22.27951,-159.60455,9.7,213.4,207.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-04-01T03:16:37,22.27795,-159.60563,13.4,210.7,206.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-02-25T03:20:17,22.27967,-159.60177,18.1,220.4,217.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-06-24T03:24:30,22.27896,-159.60434,15.4,211.9,211.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
366994450,2023-05-06T03:13:54,22.28113,-159.60298,11.2,215.6,211.0,PRIDE OF AMERICA,IMO9209221,WNBE,60,0,280,32,8.0,69,A
