MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367754970,2022-02-10T03:57:00,34.04852,-120.07980,10.5,265.8,511.0,EMMA RAY,,WDJ2072,30,,10,4,,,B
367754970,2022-02-10T04:02:59,34.04330,-120.09220,7.1,182.6,511.0,EMMA RAY,,WDJ2072,30,,10,4,,,B
367754970,2022-02-10T04:05:58,34.03803,-120.09391,7.0,179.9,511.0,EMMA RAY,,WDJ2072,30,,10,4,,,B
367754970,2022-02-10T04:11:59,34.04047,-120.10164,6.2,327.4,511.0,EMMA RAY,,WDJ2072,30,,10,4,,,B
367754970,2022-02-10T04:15:00,34.04513,-120.09978,0.4,360.0,511.0,EMMA RAY,,WDJ2072,30,,10,4,,,B
367754970,2022-02-10T04:18:00,34.04516,-120.09931,0.8,118.3,511.0,EMMA RAY,,WDJ2072,30,,10,4,,,B
367754970,2022-02-10T04:26:59,34.04285,-120.06658,13.5,86.7,511.0,EMMA RAY,,WDJ2072,30,,10,4,,,B
316034421,2022-02-13T23:56:14,34.06099,-120.06153,5.9,118.1,511.0,CARACTERE,,,36,,12,4,,,B
316034421,2022-02-13T23:57:43,34.05985,-120.05893,6.0,116.7,511.0,CARACTERE,,,36,,12,4,,,B
367044250,2022-03-12T22:12:31,34.05903,-120.10021,9.1,74.1,511.0,RANGER 85,,WDJ3240,60,0,25,6,,60,A
367044250,2022-03-12T22:13:41,34.05959,-120.09655,9.6,76.6,511.0,RANGER 85,,WDJ3240,60,0,25,6,,60,A
367044250,2022-03-12T22:14:52,34.06022,-120.09291,9.2,71.7,511.0,RANGER 85,,WDJ3240,60,0,25,6,,60,A
367044250,2022-03-12T22:16:21,34.06125,-120.08836,9.7,76.3,511.0,RANGER 85,,WDJ3240,60,0,25,6,,60,A
367166830,2022-03-11T13:51:17,34.04417,-120.06085,9.5,274.4,511.0,PEACE,,WBF3649,60,,18,6,,,B
367166830,2022-03-11T13:52:18,34.04401,-120.06392,9.4,262.8,511.0,PEACE,,WBF3649,60,,18,6,,,B
