MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
311000857,2021-02-23T05:26:46,43.30297,-67.84050,12.9,19.3,19.0,,,,,0,,,,,A
311000857,2021-02-23T05:27:56,43.30692,-67.83870,12.7,15.8,18.0,,,,,0,,,,,A
311000857,2021-02-23T05:29:15,43.31140,-67.83672,12.9,18.0,18.0,,,,,0,,,,,A
311000857,2021-02-23T05:30:16,43.31484,-67.83515,12.8,18.3,19.0,,,,,0,,,,,A
636019387,2021-03-07T01:37:20,43.33166,-67.83755,10.9,275.3,279.0,,,,,0,,,,,A
636019387,2021-03-07T01:38:29,43.33198,-67.84235,10.9,276.3,280.0,,,,,0,,,,,A
636019387,2021-03-07T01:39:51,43.33241,-67.84793,10.8,275.9,279.0,,,,,0,,,,,A
636019387,2021-03-07T01:40:59,43.33275,-67.85266,10.8,275.7,279.0,,,,,0,,,,,A
636019387,2021-03-07T01:42:09,43.33306,-67.85746,10.7,275.9,279.0,,,,,0,,,,,A
636019387,2021-03-07T01:43:31,43.33350,-67.86296,10.7,276.5,280.0,,,,,0,,,,,A
636019387,2021-03-07T01:44:40,43.33395,-67.86766,10.6,277.6,280.0,,,,,0,,,,,A
636019387,2021-03-07T01:45:49,43.33433,-67.87231,10.6,277.3,279.0,,,,,0,,,,,A
636019387,2021-03-07T01:47:01,43.33470,-67.87707,10.5,276.6,279.0,,,,,0,,,,,A
636019387,2021-03-07T01:48:20,43.33514,-67.88231,10.5,275.9,278.0,,,,,0,,,,,A
538002221,2021-06-03T09:06:31,43.30174,-67.87773,11.8,40.7,42.0,GREAT EASTERN,IMO9298739,V7HF4,80,0,182,27,11.2,89,A
538002221,2021-06-03T09:12:27,43.31640,-67.86033,11.8,41.0,42.0,GREAT EASTERN,IMO9298739,V7HF4,80,0,182,27,11.2,89,A
538002221,2021-06-03T09:18:27,43.33108,-67.84221,11.8,42.3,43.0,GREAT EASTERN,IMO9298739,V7HF4,80,0,182,27,11.2,89,A
316014540,2021-11-30T09:48:51,43.33412,-67.88195,8.3,93.5,90.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T09:50:00,43.33388,-67.87832,7.7,96.5,89.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T09:51:10,43.33363,-67.87472,8.2,85.3,85.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T09:52:51,43.33337,-67.86957,7.8,96.3,88.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T09:53:59,43.33315,-67.86607,7.8,93.4,91.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T09:55:10,43.33295,-67.86238,8.3,92.0,90.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T09:56:41,43.33260,-67.85768,8.5,93.7,89.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T09:59:59,43.33183,-67.84755,7.6,97.4,91.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T10:01:19,43.33155,-67.84350,7.3,97.1,90.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T10:02:43,43.33125,-67.83917,8.3,89.9,84.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
316014540,2021-11-30T10:04:09,43.33165,-67.83475,8.4,83.9,78.0,MARGARET BROOKE,IMO4702515,CKA2794,90,0,0,0,6.0,90,A
538002221,2021-09-12T08:12:52,43.30344,-67.84277,13.3,39.8,41.0,GREAT EASTERN,IMO9298739,V7HF4,80,0,182,27,11.2,89,A
538002221,2021-09-12T08:14:01,43.30668,-67.83899,13.3,43.5,43.0,GREAT EASTERN,IMO9298739,V7HF4,80,0,182,27,11.2,89,A
538002221,2021-09-12T08:15:12,43.30984,-67.83493,13.3,42.7,42.0,GREAT EASTERN,IMO9298739,V7HF4,80,0,182,27,11.2,89,A
367460670,2021-10-26T00:13:22,43.31944,-67.88173,1.5,32.2,8.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367460670,2021-10-26T01:51:24,43.32731,-67.87739,0.4,43.8,115.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367460670,2021-10-26T01:59:50,43.32841,-67.87646,1.4,332.7,100.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367460670,2021-10-26T02:08:25,43.32945,-67.87432,1.1,72.6,107.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367460670,2021-10-26T02:16:03,43.33036,-67.87092,1.3,92.1,106.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367460670,2021-10-26T02:18:40,43.33075,-67.86987,0.9,97.9,110.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367460670,2021-10-26T02:26:25,43.33180,-67.86639,1.3,72.6,104.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367460670,2021-10-26T02:29:29,43.33204,-67.86495,1.1,115.1,103.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367460670,2021-10-26T15:11:54,43.30793,-67.88250,1.6,81.4,104.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367460670,2021-10-26T15:14:17,43.30817,-67.88094,1.6,73.4,104.0,NORTH CAPE,IMO0950038,WDF5218,30,0,36,9,0.0,30,A
367104170,2021-04-09T02:21:21,43.30385,-67.83884,0.8,211.8,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-09T02:22:52,43.30422,-67.83936,1.7,279.0,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-09T02:24:20,43.30420,-67.84009,2.8,198.8,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-27T20:45:03,43.30126,-67.83485,3.7,303.0,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-27T21:26:32,43.30047,-67.84682,5.8,67.2,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-27T21:28:00,43.30133,-67.84405,5.1,61.9,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-27T21:29:32,43.30225,-67.84123,5.1,62.1,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-27T21:31:02,43.30315,-67.83851,5.0,62.6,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-27T22:23:01,43.30095,-67.85320,8.5,55.8,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-27T22:25:01,43.30368,-67.84792,8.7,51.7,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-27T22:26:34,43.30568,-67.84363,7.9,63.1,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367104170,2021-04-27T22:28:34,43.30725,-67.83753,8.1,73.3,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,,,B
367710210,2021-07-21T08:53:53,43.30234,-67.86081,2.9,33.2,511.0,SEA RAMBLER,IMO8851560,WDI5595,30,,22,6,,,B
367710210,2021-07-21T09:04:52,43.30126,-67.86430,0.8,337.4,511.0,SEA RAMBLER,IMO8851560,WDI5595,30,,22,6,,,B
367104170,2021-03-24T08:29:59,43.30280,-67.84607,9.3,55.4,511.0,AMY MICHELE,IMO8611362,WDC9581,30,,22,6,11.4,80,B
