MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
338089000,2021-02-22T17:01:16,33.88247,-119.55977,8.8,29.5,26.0,M/Y MB3,,,37,0,30,7,,,A
338361677,2021-04-04T05:43:55,33.91758,-119.59338,5.0,255.8,511.0,RUMBYLOWE,,,36,,13,4,,,B
338361677,2021-04-04T05:44:56,33.91730,-119.59479,4.3,257.3,511.0,RUMBYLOWE,,,36,,13,4,,,B
338361677,2021-04-04T05:46:26,33.91682,-119.59706,4.5,251.5,511.0,RUMBYLOWE,,,36,,13,4,,,B
338361677,2021-04-04T05:47:57,33.91624,-119.59951,5.4,252.7,511.0,RUMBYLOWE,,,36,,13,4,,,B
369970279,2021-03-04T16:00:02,33.89514,-119.59206,15.2,280.3,511.0,HOSTILE METHOD-08,,,90,0,,,,80,A
369970279,2021-03-04T16:01:08,33.89573,-119.59764,14.7,277.4,511.0,HOSTILE METHOD-08,,,90,0,,,,80,A
369970279,2021-03-04T16:17:50,33.89179,-119.60070,6.6,138.0,511.0,HOSTILE METHOD-08,,,90,0,,,,80,A
369970279,2021-03-04T16:19:31,33.88919,-119.59786,8.2,154.0,511.0,HOSTILE METHOD-08,,,90,0,,,,80,A
369970279,2021-03-04T16:21:01,33.88705,-119.59461,8.3,123.9,511.0,HOSTILE METHOD-08,,,90,0,,,,80,A
369970279,2021-03-04T16:22:41,33.88479,-119.59085,8.1,124.3,511.0,HOSTILE METHOD-08,,,90,0,,,,80,A
369970279,2021-03-04T16:23:50,33.88309,-119.58830,8.0,128.8,511.0,HOSTILE METHOD-08,,,90,0,,,,80,A
367199960,2021-06-19T13:57:49,33.89120,-119.55955,7.4,212.8,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T13:58:59,33.88924,-119.56124,7.3,216.7,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:00:09,33.88759,-119.56259,4.3,202.2,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:01:19,33.88636,-119.56335,4.2,209.5,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:02:29,33.88544,-119.56422,3.2,240.7,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:03:38,33.88508,-119.56546,3.9,244.9,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:04:48,33.88466,-119.56702,4.4,249.6,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:05:59,33.88430,-119.56872,4.6,265.0,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:07:09,33.88417,-119.57041,4.4,264.8,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:08:19,33.88408,-119.57213,4.4,263.5,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:09:28,33.88400,-119.57377,4.5,265.8,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:10:39,33.88396,-119.57555,4.4,266.2,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:11:48,33.88410,-119.57698,2.7,311.7,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:12:58,33.88479,-119.57729,2.2,16.8,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:14:09,33.88524,-119.57667,2.2,48.9,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:15:19,33.88578,-119.57596,2.5,44.6,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:16:28,33.88646,-119.57506,3.2,51.2,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:17:39,33.88721,-119.57402,3.6,47.8,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:18:48,33.88760,-119.57285,3.5,79.0,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:19:59,33.88784,-119.57153,3.4,80.5,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
367199960,2021-06-19T14:21:19,33.88819,-119.57005,3.5,73.0,511.0,DANNY C,,WBE8593,70,0,22,7,,7,A
