MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
366998680,2022-11-05T20:54:30,33.86513,-120.12103,11.1,129.4,511.0,PATRIOT,IMO8332473,WDC2859,31,0,28,10,3.6,52,A
366998680,2022-11-05T20:55:52,33.86253,-120.11696,11.8,127.8,511.0,PATRIOT,IMO8332473,WDC2859,31,0,28,10,3.6,52,A
366998680,2022-11-05T20:57:01,33.86220,-120.11647,11.7,126.5,511.0,PATRIOT,IMO8332473,WDC2859,31,0,28,10,3.6,52,A
366998680,2022-11-05T20:58:10,33.85821,-120.10992,11.2,128.8,511.0,PATRIOT,IMO8332473,WDC2859,31,0,28,10,3.6,52,A
366998680,2022-11-05T20:59:02,33.85470,-120.10443,11.5,128.8,511.0,PATRIOT,IMO8332473,WDC2859,31,0,28,10,3.6,52,A
366998680,2022-11-05T20:59:21,33.85593,-120.10653,11.0,125.3,511.0,PATRIOT,IMO8332473,WDC2859,31,0,28,10,3.6,52,A
366998680,2022-11-05T21:00:10,33.85442,-120.10398,11.1,129.0,511.0,PATRIOT,IMO8332473,WDC2859,31,0,28,10,3.6,52,A
366998680,2022-11-05T21:01:21,33.85215,-120.10053,11.6,124.8,511.0,PATRIOT,IMO8332473,WDC2859,31,0,28,10,3.6,52,A
366998680,2022-11-05T21:02:32,33.84992,-120.09690,11.6,128.0,511.0,PATRIOT,IMO8332473,WDC2859,31,0,28,10,3.6,52,A
366875820,2022-10-17T17:32:15,33.86364,-120.11120,18.1,200.6,196.0,SHEARWATER,,WDB2424,90,0,,,,90,A
366875820,2022-10-17T17:33:17,33.85873,-120.11323,17.9,196.7,195.0,SHEARWATER,,WDB2424,90,0,,,,90,A
366875820,2022-10-17T17:34:20,33.85370,-120.11484,17.6,199.1,195.0,SHEARWATER,,WDB2424,90,0,,,,90,A
366875820,2022-10-17T17:35:21,33.85026,-120.11587,7.6,184.7,188.0,SHEARWATER,,WDB2424,90,0,,,,90,A
366875820,2022-10-17T17:36:23,33.84930,-120.11618,4.3,193.2,193.0,SHEARWATER,,WDB2424,90,0,,,,90,A
