MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
255806170,2020-01-07T10:00:00,35.18327,-75.00234,16.8,39.3,39.0,,,,,0,,,,,A
211256150,2020-01-09T15:40:39,35.21383,-75.03583,14.1,216.0,217.0,,,,,0,,,,,A
211256150,2020-01-09T15:41:44,35.21062,-75.03917,14.0,222.0,221.0,,,,,0,,,,,A
211256150,2020-01-09T15:42:45,35.20767,-75.04250,14.1,224.0,223.0,,,,,0,,,,,A
355259000,2020-01-17T09:15:47,35.21427,-75.01758,17.7,190.8,193.0,,,,,0,,,,,A
355259000,2020-01-17T09:17:10,35.20755,-75.01909,17.7,190.3,193.0,,,,,0,,,,,A
355259000,2020-01-17T09:18:17,35.20220,-75.02031,17.7,189.4,193.0,,,,,0,,,,,A
355259000,2020-01-17T09:19:46,35.19495,-75.02201,17.6,190.6,193.0,,,,,0,,,,,A
355259000,2020-01-17T09:20:52,35.18962,-75.02325,17.6,190.7,193.0,,,,,0,,,,,A
355259000,2020-01-17T09:21:59,35.18438,-75.02431,17.6,188.8,192.0,,,,,0,,,,,A
477168400,2020-01-18T11:27:32,35.21436,-75.02475,10.3,188.6,191.0,,,,,0,,,,,A
477168400,2020-01-18T11:28:41,35.21111,-75.02532,10.0,188.5,191.0,,,,,0,,,,,A
477168400,2020-01-18T11:29:52,35.20792,-75.02585,9.9,187.8,191.0,,,,,0,,,,,A
477168400,2020-01-18T11:31:00,35.20486,-75.02634,9.7,187.9,192.0,,,,,0,,,,,A
477168400,2020-01-18T11:34:20,35.19621,-75.02818,9.2,191.6,196.0,,,,,0,,,,,A
477168400,2020-01-18T11:35:30,35.19302,-75.02896,9.0,191.5,196.0,,,,,0,,,,,A
477168400,2020-01-18T11:39:01,35.18478,-75.03126,8.8,192.9,197.0,,,,,0,,,,,A
244160000,2020-01-23T04:07:57,35.21576,-75.03422,8.7,216.6,218.0,,,,,0,,,,,A
244160000,2020-01-23T04:09:08,35.21363,-75.03633,8.4,212.9,218.0,,,,,0,,,,,A
244160000,2020-01-23T04:10:19,35.21145,-75.03845,8.7,221.4,217.0,,,,,0,,,,,A
244160000,2020-01-23T04:11:28,35.20928,-75.04048,8.7,216.9,218.0,,,,,0,,,,,A
