MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
366876420,2021-06-24T22:38:11,36.36327,-122.33512,11.4,137.7,511.0,AFTERGLOW,,WDI5149,37,,33,8,,,B
366876420,2021-06-24T22:39:38,36.35977,-122.33145,10.9,139.3,511.0,AFTERGLOW,,WDI5149,37,,33,8,,,B
366876420,2021-06-24T22:41:07,36.35627,-122.32777,11.4,139.2,511.0,AFTERGLOW,,WDI5149,37,,33,8,,,B
366876420,2021-06-24T22:42:10,36.35377,-122.32520,11.1,140.5,511.0,AFTERGLOW,,WDI5149,37,,33,8,,,B
257449000,2021-07-17T22:58:42,36.38445,-122.30575,12.5,329.7,327.0,STAVANGER POSEIDON,IMO9839105,LAHE8,80,0,183,32,10.0,80,A
257449000,2021-07-17T22:59:52,36.38796,-122.30823,12.4,329.9,326.0,STAVANGER POSEIDON,IMO9839105,LAHE8,80,0,183,32,10.0,80,A
257449000,2021-07-17T22:53:03,36.36750,-122.29327,12.5,329.0,326.0,STAVANGER POSEIDON,IMO9839105,LAHE8,80,0,183,32,10.0,80,A
257449000,2021-07-17T22:54:13,36.37101,-122.29592,12.5,328.7,327.0,STAVANGER POSEIDON,IMO9839105,LAHE8,80,0,183,32,10.0,80,A
257449000,2021-07-17T22:55:22,36.37446,-122.29843,12.5,329.6,327.0,STAVANGER POSEIDON,IMO9839105,LAHE8,80,0,183,32,10.0,80,A
257449000,2021-07-17T22:56:32,36.37796,-122.30100,12.5,329.0,326.0,STAVANGER POSEIDON,IMO9839105,LAHE8,80,0,183,32,10.0,80,A
257449000,2021-07-17T22:57:33,36.38099,-122.30327,12.5,329.0,327.0,STAVANGER POSEIDON,IMO9839105,LAHE8,80,0,183,32,10.0,80,A
227848530,2021-08-19T20:08:09,36.35305,-122.33157,6.3,53.5,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:09:11,36.35414,-122.32980,6.4,58.3,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:11:40,36.35690,-122.32531,6.3,54.6,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:13:11,36.35854,-122.32257,5.8,50.9,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:14:40,36.36012,-122.31996,6.1,55.2,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:16:09,36.36180,-122.31725,6.4,43.7,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:17:10,36.36293,-122.31539,6.9,48.0,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:20:09,36.36618,-122.31004,6.9,52.5,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:21:10,36.36727,-122.30827,6.7,48.7,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:22:39,36.36893,-122.30559,6.6,48.5,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:26:39,36.37359,-122.29867,5.8,51.6,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:28:09,36.37531,-122.29621,6.6,40.5,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:29:40,36.37708,-122.29368,6.3,49.0,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:18:39,36.36458,-122.31269,6.0,50.6,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:24:10,36.37067,-122.30292,7.4,44.3,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
227848530,2021-08-19T20:25:12,36.37186,-122.30111,6.7,44.5,511.0,TI MARICK,,FAF3556,32,,14,6,,,B
368338000,2021-10-06T10:49:51,36.36000,-122.31690,6.3,153.9,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:35:20,36.38437,-122.33601,6.9,150.8,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:36:51,36.38190,-122.33403,7.2,141.7,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:38:20,36.37939,-122.33209,7.1,146.9,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:39:51,36.37690,-122.33018,7.4,146.8,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:41:20,36.37435,-122.32814,6.8,150.8,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:42:51,36.37181,-122.32604,7.1,148.1,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:44:20,36.36926,-122.32406,7.5,143.8,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:45:21,36.36750,-122.32272,7.1,150.8,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:46:50,36.36499,-122.32081,6.8,147.8,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:48:20,36.36250,-122.31883,7.8,143.6,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:51:20,36.35754,-122.31505,6.8,149.8,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:52:50,36.35508,-122.31328,6.7,150.8,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
368338000,2021-10-06T10:54:20,36.35263,-122.31150,6.6,144.3,511.0,HER GRACE,,WBG9167,30,,22,7,,,B
235076283,2021-07-07T07:33:20,36.38068,-122.29260,10.8,337.2,338.0,PARAMOUNT HYDRA,IMO9453999,2CWC3,80,0,249,44,14.8,80,A
235076283,2021-07-07T07:34:31,36.38400,-122.29438,11.0,337.5,338.0,PARAMOUNT HYDRA,IMO9453999,2CWC3,80,0,249,44,14.8,80,A
235076283,2021-07-07T07:35:39,36.38723,-122.29607,11.0,337.6,338.0,PARAMOUNT HYDRA,IMO9453999,2CWC3,80,0,249,44,14.8,80,A
319005600,2021-09-24T05:16:10,36.36037,-122.33315,10.6,157.4,158.0,FALKOR,IMO7928677,ZCYL5,90,0,82,13,4.8,90,A
319005600,2021-09-24T05:17:19,36.35715,-122.33147,10.4,158.1,159.0,FALKOR,IMO7928677,ZCYL5,90,0,82,13,4.8,90,A
319005600,2021-09-24T05:13:49,36.36677,-122.33630,10.5,159.0,159.0,FALKOR,IMO7928677,ZCYL5,90,0,82,13,4.8,90,A
319005600,2021-09-24T05:15:00,36.36353,-122.33470,10.7,158.2,158.0,FALKOR,IMO7928677,ZCYL5,90,0,82,13,4.8,90,A
319005600,2021-09-24T05:18:29,36.35395,-122.33000,10.5,159.9,158.0,FALKOR,IMO7928677,ZCYL5,90,0,82,13,4.8,90,A
353100000,2021-08-17T09:47:54,36.36795,-122.33488,19.1,155.6,157.0,GALVESTON HIGHWAY,IMO9675573,3FAJ5,70,0,199,35,10.0,70,A
353100000,2021-08-17T09:49:00,36.36246,-122.33194,19.2,154.8,157.0,GALVESTON HIGHWAY,IMO9675573,3FAJ5,70,0,199,35,10.0,70,A
353100000,2021-08-17T09:50:06,36.35700,-122.32902,19.5,155.2,157.0,GALVESTON HIGHWAY,IMO9675573,3FAJ5,70,0,199,35,10.0,70,A
366563000,2021-08-19T19:17:34,36.36234,-122.33567,18.3,157.8,161.0,MAHIMAHI,IMO7907996,WHRN,70,0,262,32,10.7,70,A
366563000,2021-08-19T19:18:41,36.35718,-122.33299,18.3,157.3,160.0,MAHIMAHI,IMO7907996,WHRN,70,0,262,32,10.7,70,A
636013693,2021-08-22T01:14:07,36.35453,-122.31832,14.9,339.9,341.0,YM UNIFORM,IMO9337482,A8OR8,70,0,333,42,14.5,70,A
636013693,2021-08-22T01:15:13,36.35874,-122.32023,14.8,339.5,341.0,YM UNIFORM,IMO9337482,A8OR8,70,0,333,42,14.5,70,A
636013693,2021-08-22T01:16:19,36.36302,-122.32222,14.7,339.4,340.0,YM UNIFORM,IMO9337482,A8OR8,70,0,333,42,14.5,70,A
636013693,2021-08-22T01:17:25,36.36722,-122.32415,14.6,340.0,341.0,YM UNIFORM,IMO9337482,A8OR8,70,0,333,42,14.5,70,A
636013693,2021-08-22T01:18:27,36.37111,-122.32585,14.5,339.9,341.0,YM UNIFORM,IMO9337482,A8OR8,70,0,333,42,14.5,70,A
636013693,2021-08-22T01:19:31,36.37525,-122.32762,14.5,340.4,341.0,YM UNIFORM,IMO9337482,A8OR8,70,0,333,42,14.5,70,A
636013693,2021-08-22T01:20:37,36.37936,-122.32941,14.4,341.1,341.0,YM UNIFORM,IMO9337482,A8OR8,70,0,333,42,14.5,70,A
636013693,2021-08-22T01:21:43,36.38358,-122.33125,14.3,340.8,340.0,YM UNIFORM,IMO9337482,A8OR8,70,0,333,42,14.5,70,A
636013693,2021-08-22T01:22:49,36.38771,-122.33314,14.3,339.8,340.0,YM UNIFORM,IMO9337482,A8OR8,70,0,333,42,14.5,70,A
