MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367705530,2021-10-20T16:11:54,47.32901,-124.41859,6.1,169.6,164.0,VICKI K,IMO6511219,WDI5136,30,0,35,8,4.0,30,A
367705530,2021-10-20T16:15:10,47.32437,-124.41663,6.5,173.6,164.0,VICKI K,IMO6511219,WDI5136,30,0,35,8,4.0,30,A
367705530,2021-10-20T16:16:13,47.32294,-124.41587,4.6,175.1,165.0,VICKI K,IMO6511219,WDI5136,30,0,35,8,4.0,30,A
367705530,2021-10-20T16:20:14,47.31677,-124.41292,6.3,148.9,159.0,VICKI K,IMO6511219,WDI5136,30,0,35,8,4.0,30,A
367705530,2021-10-20T16:21:17,47.31519,-124.41216,5.9,168.4,164.0,VICKI K,IMO6511219,WDI5136,30,0,35,8,4.0,30,A
367705530,2021-10-20T16:22:53,47.31279,-124.41097,6.5,158.8,161.0,VICKI K,IMO6511219,WDI5136,30,0,35,8,4.0,30,A
367705530,2021-10-20T16:24:17,47.31078,-124.41004,6.1,167.2,166.0,VICKI K,IMO6511219,WDI5136,30,0,35,8,4.0,30,A
367705530,2021-10-20T16:26:32,47.30711,-124.40847,6.0,171.6,166.0,VICKI K,IMO6511219,WDI5136,30,0,35,8,4.0,30,A
367705530,2021-10-20T16:27:40,47.30532,-124.40772,6.4,155.8,165.0,VICKI K,IMO6511219,WDI5136,30,0,35,8,4.0,30,A
367056452,2021-10-20T05:12:11,47.32688,-124.42716,10.3,344.7,344.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
367056452,2021-10-20T05:13:21,47.33019,-124.42859,10.6,346.1,339.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
367056452,2021-10-20T05:14:31,47.33350,-124.43015,10.5,342.2,342.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
367056452,2021-10-20T05:03:50,47.30317,-124.41666,10.7,347.9,338.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
367056452,2021-10-20T05:05:01,47.30653,-124.41802,10.7,349.0,338.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
367056452,2021-10-20T05:06:05,47.30953,-124.41942,10.8,347.3,338.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
367056452,2021-10-20T05:07:10,47.31261,-124.42087,10.9,344.1,340.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
367056452,2021-10-20T05:08:21,47.31595,-124.42235,10.6,344.5,341.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
367056452,2021-10-20T05:09:50,47.32020,-124.42413,10.6,344.3,340.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
367056452,2021-10-20T05:11:01,47.32356,-124.42569,10.8,337.0,339.0,NORDIC STAR,IMO7719636,WDC6442,30,0,32,8,4.0,30,A
338603000,2021-10-19T23:20:20,47.33196,-124.43254,9.2,155.5,157.0,LESLIE LEE,IMO7732688,WDJ5900,30,0,24,7,,30,A
338603000,2021-10-19T23:21:31,47.32932,-124.43107,8.6,143.2,158.0,LESLIE LEE,IMO7732688,WDJ5900,30,0,24,7,,30,A
338603000,2021-10-19T23:26:50,47.31741,-124.42454,8.6,152.8,157.0,LESLIE LEE,IMO7732688,WDJ5900,30,0,24,7,,30,A
338603000,2021-10-19T23:28:01,47.31481,-124.42315,8.6,162.3,156.0,LESLIE LEE,IMO7732688,WDJ5900,30,0,24,7,,30,A
338603000,2021-10-19T23:30:10,47.31001,-124.42050,8.8,160.5,157.0,LESLIE LEE,IMO7732688,WDJ5900,30,0,24,7,,30,A
338603000,2021-10-19T23:32:29,47.30492,-124.41778,8.8,163.2,157.0,LESLIE LEE,IMO7732688,WDJ5900,30,0,24,7,,30,A
366950140,2021-11-24T13:55:21,47.33210,-124.39305,7.8,163.2,164.0,SHELLFISH,IMO7308774,WDI4328,30,0,25,7,,30,A
368185420,2022-01-09T21:46:05,47.32820,-124.41402,11.9,156.0,511.0,DUCK,,WDM2135,37,,23,6,,,B
368185420,2022-01-09T21:48:34,47.32060,-124.40969,11.8,160.1,511.0,DUCK,,WDM2135,37,,23,6,,,B
